id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
58,new-schools,EarlyBird Education,earlybird-education-2,https://www.newschools.org/venture/earlybird-education-2/,Learning Solutions,https://earlybirdeducation.com/,"EarlyBird is a game-based assessment that screens for dyslexia as well as moderate reading risk that can be addressed through multi-tiered systems of support. Based on research conducted by the co-founders at Boston Children’s Hospital, Harvard Graduate School of Education, and the FSU-Florida Center for Reading Research, it can accurately identify students who might benefit from specialized support related to foundational reading skills. Such “early identification” practices are a key lever for supporting long-term literacy and health outcomes.",,,2020,2022,,,,,
59,new-schools,Earsight,earsight,https://www.newschools.org/venture/earsight/,Learning Solutions,http://earsight.co,Earsight builds tools to support struggling readers achieve automaticity in their reading.,Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Earsight-Logo.png,,,,
60,new-schools,Edge Fearless Learning,wheeling-country-day-school,https://www.newschools.org/venture/wheeling-country-day-school/,Learning Differences,https://www.edgefearlesslearning.com,Edge is an intensive intervention in literacy and math – virtually tutoring students with dyslexia-effects and developing an open learning management solution for dyscalculia and dyscalculia effects. Edge seeks to influence how children learn by also training teachers in the Science of Math.,Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/edge_final-1024x518.jpg,,,,
61,new-schools,Edgecombe County Public Schools,edgecombe-county-public-schools,https://www.newschools.org/venture/edgecombe-county-public-schools/,Innovative Schools,https://www.ecps.us/,"Promote a community of learning that gives our students an “EDGE” in pursuit of the graduate aims. All scholars will graduate prepared to design their own futures, navigate change, and make the world a better place",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/ECPS-Futures-reimagined-Arlane-Gordon-Bray-1.png,,,,
62,new-schools,EdLight,edlight-2,https://www.newschools.org/venture/edlight-2/,Learning Solutions,,"EdLight bridges educational gaps by building technology that connects teachers and learners. With a mission rooted in equity, EdLight empowers Black and Brown students to reach their full potential by providing educators with AI-driven tools that make instruction more student-centered.",Past,,2019,2024,https://www.newschools.org/wp-content/uploads/2024/10/EdLight-1.png,,,,
63,new-schools,Education Evolving (Teacher Powered Schools),education-evolving-2,https://www.newschools.org/venture/education-evolving-2/,Teaching Reimagined,https://www.teacherpowered.org/,"The Teacher-Powered Coaching Initiative provides services for teams seeking to transform teacher roles and improve student outcomes using a teacher-powered model. The initiative supports educators in collaboratively designing and running schools, addressing key issues like working conditions, professional autonomy, and respect, enabling them to do their best work for students.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Education-Evolving-Teacher-Powered-Schools.png,,,,
64,new-schools,Education Partnership of the Permian Basin,education-partnership-of-the-permian-basin-2,https://www.newschools.org/venture/education-partnership-of-the-permian-basin-2/,Innovative Schools,https://educatepb.com/,"The Education Partnership of the Permian Basin in Texas is dedicated to improving educational outcomes across the region, supporting students from cradle to career.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Education-Partnership-of-the-Permian-Basin-1.png,,,,
65,new-schools,Education Reimagined,education-reimagined,https://www.newschools.org/venture/education-reimagined/,EDge,https://education-reimagined.org/,"Education Reimagined is a national non-profit dedicated to catalyzing the invention of a new public education system; one where the education system becomes the backbone to dynamic, interdependent ecosystems of learning that can uniquely, powerfully, and equitably serve, love, and include every child in the country.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/ERlogo_Primary_FullColor_CMYK-2-1024x791.jpeg,,,,
66,new-schools,Edunomics Lab Georgetown University,edunomics-lab-georgetown-university,https://www.newschools.org/venture/edunomics-lab-georgetown-university/,EDge,http://www.edunomicslab.org,"Edunomics Lab is a Georgetown University-based research center dedicated to exploring and modeling complex education finance decisions to inform policy and practice. The center provides timely, relevant and actionable analysis of education finance policy and resource allocation strategy and decisions. As a response to the ESSER dollars, Edunomics Lab established a professional development and training experience tailored to school board members. The experience offers financial training to representatives from the communities that were the hardest hit from the COVID-19 pandemic.",,,2012,2022,,,,,
67,new-schools,edwell,edwell-2,https://www.newschools.org/venture/edwell-2/,EDge,https://edwell.org/,"Edwell is on a mission to ensure every teacher has the knowledge, skills, and resources to meet the mental health needs of their students and themselves– the two pieces of the school climate puzzle. They believe that to teach the whole student, you also need to support the whole teacher.",,,2020,2022,,,,,
68,new-schools,Elevate 215,elevate-215,https://www.newschools.org/venture/elevate-215/,Diverse Leaders,https://elevate215.org/,"Elevate 215’s Citywide Talent Coalition aims to recruit, retain, and build high-quality educators of color in Philadelphia. This coalition consists of invested partners, across a diverse range of sectors, dedicated to implementing the Philadelphia’s Citywide Strategy for Diverse and High-Quality Teachers. In collaboration with the Coalition, Elevate 215 will lead coordinating efforts to define teacher quality, track progress towards goals, and collect data to inform future strategy and continuous improvement efforts.",,,2022,2023,https://www.newschools.org/wp-content/uploads/2023/09/Elevate215_Logo_Horizontal_Color_Sept-2023-1024x158.jpg,,,,
69,new-schools,Ella Baker Institute,ella-baker-institute,https://www.newschools.org/venture/ella-baker-institute/,Racial Equity,http://www.ellabakerinstitute.org,"Ella Baker Institute’s mission is to provide community-responsive learning experiences where young people lead and communities gain the holistic supports they need to thrive as radical changemakers in their communities and beyond. Centering our VOICE framework to drive equity and impact, our programming and offerings center on Community Well-Being, Youth Leadership and Organizational Well-Being. Our flagship initiative is the Young People’s Leadership Cooperative where young people engage youth-led participatory action research (YPAR) to identify challenges in their community, investigate those challenges and take action to generate greater community well-being.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/EBI-logo-circular-FC-gold-1024x1024.jpg,,,,
