id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders,pmo_score,pmo_traj,pmo_mat,pmo_collab,pmo_game,pmo_feedback,pmo_notes
1742,reach-capital,Ellevation,ellevation,https://www.reachcapital.com/companies/?sector=learning,Learning,https://ellevationeducation.com/home/default,Program management and instructional tools for English Language Learners,Exit,,2006.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/Ellevation-1.png,,,,Jordan Meranus;Teddy Rice,3.2,3,4,2,3,4,"Инструмент в первую очередь для учителей по управлению учебным процессом ELL, персонализация траектории для учащихся практически отсутствует."
1744,reach-capital,Epic!,epic,https://www.reachcapital.com/companies/?sector=learning,Learning,https://www.getepic.com/,Leading digital library for kids 12 and under,Exit,,2014.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/Epic-1.png,,,,,4.2,5,4,1,7,4,"Epic! — это цифровая библиотека с хорошей геймификацией и разнообразием материалов, но ограниченными возможностями персонализации траектории и коллаборации."
1745,reach-capital,eSpark,espark,https://www.reachcapital.com/companies/?sector=learning,Learning,https://www.esparklearning.com/,Online learning platform for differentiated instruction in math and ELA,,,2010.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/eSpark.svg,,,,David Vinca;Maya Lopuch,4.6,5,7,2,3,6,"eSpark обеспечивает адаптивность материалов и базовую персонализацию, но владение учебной траекторией и социальное взаимодействие минимальны, а геймификация слаба."
1746,reach-capital,EveryDay Labs,everyday-labs,https://www.reachcapital.com/companies/?sector=learning,Learning,https://www.everydaylabs.com/,Applying behavioral science and data analytics to reduce K-12 absenteeism and improve student outcomes,Exit,,2015.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/EveryDay-Labs.png,,,,Emily Bailard;Todd Rogers,2.0,2,2,2,2,2,"Продукт не является образовательным, так как его основная цель — сокращение прогулов, а не преподавание или развитие навыков; ни один из инструментов PMO не применим."
1747,reach-capital,FourthRev,fourthrev,https://www.reachcapital.com/companies/?sector=learning,Learning,https://fourthrev.co/,"Combining the best of career-focused education built with leading companies, with the academic rigor of the world’s best universities.",,,2019.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/FourthRev.png,,,,Jack Hylands;Omar de Silva,2.8,5,5,2,0,2,"Продукт ориентирован на карьерное обучение с университетами и компаниями, но не раскрывает персонализацию траектории, адаптивность материалов, геймификацию или обратную связь, слабо соответствует модели ПМО."
1748,reach-capital,GPTZero,gptzero,https://www.reachcapital.com/companies/?sector=learning,Learning,https://gptzero.me/,The leading platform for AI detection and tools for responsible AI adoption,,,2023.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/GPTZero.png,,,,Alex Cui;Edward Tian,0.0,0,0,0,0,0,"Продукт не является образовательным: GPTZero — это инструмент обнаружения ИИ-текстов, а не платформа для обучения или развития навыков."
1750,reach-capital,Guardians Collective,guardians-collective,https://www.reachcapital.com/companies/?sector=learning,Learning,https://aboutgc.com/,Expert-led parenting circles.,,,2020.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/Guardians-Collective.svg,,,,Saurabh Kamalapurkar,2.8,2,2,7,1,2,"Продукт представляет собой экспертные кружки для родителей, где социальное взаимодействие является ключевым, но персонализация учебного пути, адаптивность материалов, геймификация и обратная связь минимальны."
1751,reach-capital,Holberton,holberton,https://www.reachcapital.com/companies/?sector=learning,Learning,https://www.holbertonschool.com/,Project-based higher education program to become a full-stack software engineer that requires no upfront tuition,Exit,,2015.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/Holberton.svg,,,,Sylvain Kalache;Julien Barbier,5.0,4,2,9,4,6,"Holberton активно использует совместную проектную деятельность как основу обучения, но персонализация траектории и адаптивность материалов ограничены."
1752,reach-capital,Iago,iago,https://www.reachcapital.com/companies/?sector=learning,Learning,https://getiago.com/,Learn languages by immersing in culture.,,,2022.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/Iago.png,,,,Alex Lee;Zero Cho,5.2,5,6,4,5,6,"Стартап предлагает изучение языков через погружение в культуру, что предполагает некоторую адаптацию контента и, возможно, персонализацию, но детали механизмов обратной связи и совместной деятельности не раскрыты."
1753,reach-capital,Immigo,immigo,https://www.reachcapital.com/companies/?sector=learning,Learning,https://www.immigo.io/,Cohort-based English courses to help you speak with confidence.,,,2022.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/immigo.svg,,,,Chelsea Yerin Jeon;Ryan Jeon,3.0,2,1,6,2,4,"Групповые курсы английского по фиксированной программе с низкой персонализацией траектории и материалов, но с элементами совместной практики и базовой обратной связью."
1754,reach-capital,Innovamat,innovamat,https://www.reachcapital.com/companies/?sector=learning,Learning,https://www.innovamat.com/en,Competency-based math curriculum kids and teachers love.,,,2017.0,,https://www.reachcapital.com/wp-content/uploads/2022/06/innovamat.png,,,,Alex Espinet Pérez-Muelas;Andreu Dotti Boada;Isaac Sayol Piedra,6.0,7,8,2,6,7,"Компетентностная математическая программа с сильной персонализацией траектории и адаптивным контентом, но практически без элементов совместного обучения."
